country,year,emissions
Mexico,1850,0.0
Mexico,1851,0.0
Mexico,1852,0.0
Mexico,1853,0.0
Mexico,1854,0.0
Mexico,1855,0.0
Mexico,1856,0.0
Mexico,1857,0.0
Mexico,1858,0.0
Mexico,1859,0.0
Mexico,1860,0.0
Mexico,1861,0.0
Mexico,1862,0.0
Mexico,1863,0.0
Mexico,1864,0.0
Mexico,1865,0.0
Mexico,1866,0.0
Mexico,1867,0.0
Mexico,1868,0.0
Mexico,1869,0.0
Mexico,1870,0.0
Mexico,1871,0.0
Mexico,1872,0.0
Mexico,1873,0.0
Mexico,1874,0.0
Mexico,1875,0.0
Mexico,1876,0.0
Mexico,1877,0.0
Mexico,1878,0.0
Mexico,1879,0.0
Mexico,1880,0.0
Mexico,1881,0.0
Mexico,1882,0.0
Mexico,1883,0.0
Mexico,1884,0.0
Mexico,1885,0.0
Mexico,1886,0.0
Mexico,1887,0.0
Mexico,1888,0.0
Mexico,1889,0.0
Mexico,1890,0.0
Mexico,1891,0.52
Mexico,1892,0.58
Mexico,1893,0.53
Mexico,1894,0.54
Mexico,1895,0.49
Mexico,1896,0.58
Mexico,1897,0.69
Mexico,1898,0.74
Mexico,1899,0.75
Mexico,1900,1.0
Mexico,1901,1.31
Mexico,1902,1.43
Mexico,1903,1.56
Mexico,1904,1.72
Mexico,1905,1.71
Mexico,1906,1.92
Mexico,1907,2.26
Mexico,1908,3.77
Mexico,1909,3.69
Mexico,1910,4.16
Mexico,1911,8.4
Mexico,1912,8.64
Mexico,1913,11.74
Mexico,1914,10.14
Mexico,1915,14.32
Mexico,1916,17.18
Mexico,1917,26.13
Mexico,1918,30.64
Mexico,1919,41.08
Mexico,1920,76.24
Mexico,1921,90.29
Mexico,1922,85.55
Mexico,1923,72.04
Mexico,1924,67.87
Mexico,1925,57.08
Mexico,1926,44.69
Mexico,1927,31.8
Mexico,1928,24.08
Mexico,1929,22.15
Mexico,1930,20.38
Mexico,1931,16.75
Mexico,1932,16.19
Mexico,1933,16.74
Mexico,1934,18.89
Mexico,1935,21.43
Mexico,1936,21.96
Mexico,1937,24.9
Mexico,1938,24.26
Mexico,1939,22.67
Mexico,1940,23.22
Mexico,1941,22.55
Mexico,1942,18.98
Mexico,1943,19.06
Mexico,1944,20.13
Mexico,1945,22.62
Mexico,1946,25.62
Mexico,1947,29.36
Mexico,1948,30.51
Mexico,1949,28.97
Mexico,1950,27.84
Mexico,1951,31.22
Mexico,1952,33.43
Mexico,1953,33.05
Mexico,1954,32.53
Mexico,1955,34.86
Mexico,1956,37.61
Mexico,1957,43.23
Mexico,1958,46.64
Mexico,1959,49.47
Mexico,1960,54.38
Mexico,1961,58.1
Mexico,1962,59.47
Mexico,1963,60.39
Mexico,1964,66.34
Mexico,1965,69.28
Mexico,1966,74.2
Mexico,1967,84.23
Mexico,1968,88.1
Mexico,1969,96.09
Mexico,1970,104.37
Mexico,1971,97.39
Mexico,1972,110.71
Mexico,1973,122.48
Mexico,1974,133.53
Mexico,1975,140.31
Mexico,1976,151.43
Mexico,1977,160.85
Mexico,1978,177.16
Mexico,1979,191.33
Mexico,1980,220.74
Mexico,1981,241.46
Mexico,1982,252.39
Mexico,1983,240.86
Mexico,1984,246.65
Mexico,1985,256.97
Mexico,1986,253.21
Mexico,1987,264.42
Mexico,1988,262.1
Mexico,1989,275.62
Mexico,1990,268.73
Mexico,1991,287.56
Mexico,1992,291.32
Mexico,1993,301.86
Mexico,1994,326.83
Mexico,1995,307.38
Mexico,1996,326.35
Mexico,1997,349.93
Mexico,1998,373.42
Mexico,1999,361.11
Mexico,2000,386.35
Mexico,2001,384.58
Mexico,2002,390.7
Mexico,2003,407.55
Mexico,2004,414.24
Mexico,2005,432.67
Mexico,2006,449.95
Mexico,2007,461.14
Mexico,2008,474.98
Mexico,2009,459.7
Mexico,2010,466.58
Mexico,2011,479.59
Mexico,2012,478.52
Mexico,2013,468.15
