country,year,emissions
Vietnam,1850,0.0
Vietnam,1851,0.0
Vietnam,1852,0.0
Vietnam,1853,0.0
Vietnam,1854,0.0
Vietnam,1855,0.0
Vietnam,1856,0.0
Vietnam,1857,0.0
Vietnam,1858,0.0
Vietnam,1859,0.0
Vietnam,1860,0.0
Vietnam,1861,0.0
Vietnam,1862,0.0
Vietnam,1863,0.0
Vietnam,1864,0.0
Vietnam,1865,0.0
Vietnam,1866,0.0
Vietnam,1867,0.0
Vietnam,1868,0.0
Vietnam,1869,0.0
Vietnam,1870,0.0
Vietnam,1871,0.0
Vietnam,1872,0.0
Vietnam,1873,0.0
Vietnam,1874,0.0
Vietnam,1875,0.0
Vietnam,1876,0.0
Vietnam,1877,0.0
Vietnam,1878,0.0
Vietnam,1879,0.0
Vietnam,1880,0.0
Vietnam,1881,0.0
Vietnam,1882,0.0
Vietnam,1883,0.0
Vietnam,1884,0.0
Vietnam,1885,0.0
Vietnam,1886,0.0
Vietnam,1887,0.0
Vietnam,1888,0.0
Vietnam,1889,0.0
Vietnam,1890,0.0
Vietnam,1891,0.0
Vietnam,1892,0.21
Vietnam,1893,0.66
Vietnam,1894,0.3
Vietnam,1895,0.18
Vietnam,1896,0.36
Vietnam,1897,0.52
Vietnam,1898,0.66
Vietnam,1899,0.73
Vietnam,1900,0.51
Vietnam,1901,0.5
Vietnam,1902,0.4
Vietnam,1903,0.56
Vietnam,1904,0.8
Vietnam,1905,0.79
Vietnam,1906,0.84
Vietnam,1907,0.85
Vietnam,1908,0.92
Vietnam,1909,1.02
Vietnam,1910,1.32
Vietnam,1911,1.16
Vietnam,1912,1.14
Vietnam,1913,1.35
Vietnam,1914,1.65
Vietnam,1915,1.71
Vietnam,1916,1.82
Vietnam,1917,1.74
Vietnam,1918,1.69
Vietnam,1919,1.77
Vietnam,1920,1.86
Vietnam,1921,2.44
Vietnam,1922,2.63
Vietnam,1923,2.8
Vietnam,1924,3.28
Vietnam,1925,3.62
Vietnam,1926,3.42
Vietnam,1927,3.96
Vietnam,1928,5.22
Vietnam,1929,5.23
Vietnam,1930,5.19
Vietnam,1931,4.58
Vietnam,1932,4.54
Vietnam,1933,4.22
Vietnam,1934,4.22
Vietnam,1935,4.71
Vietnam,1936,5.8
Vietnam,1937,6.12
Vietnam,1938,6.22
Vietnam,1939,6.94
Vietnam,1940,6.63
Vietnam,1941,6.18
Vietnam,1942,3.3
Vietnam,1943,2.71
Vietnam,1944,1.43
Vietnam,1945,0.61
Vietnam,1946,0.68
Vietnam,1947,0.67
Vietnam,1948,0.95
Vietnam,1949,1.03
Vietnam,1950,1.4
Vietnam,1951,1.23
Vietnam,1952,1.77
Vietnam,1953,1.67
Vietnam,1954,2.54
Vietnam,1955,3.52
Vietnam,1956,2.91
Vietnam,1957,2.88
Vietnam,1958,5.02
Vietnam,1959,6.61
Vietnam,1960,7.49
Vietnam,1961,7.98
Vietnam,1962,9.34
Vietnam,1963,9.11
Vietnam,1964,11.79
Vietnam,1965,13.15
Vietnam,1966,19.18
Vietnam,1967,22.97
Vietnam,1968,23.6
Vietnam,1969,27.06
Vietnam,1970,28.18
Vietnam,1971,16.67
Vietnam,1972,16.15
Vietnam,1973,17.97
Vietnam,1974,14.76
Vietnam,1975,17.3
Vietnam,1976,12.14
Vietnam,1977,13.16
Vietnam,1978,13.82
Vietnam,1979,14.54
Vietnam,1980,15.22
Vietnam,1981,15.55
Vietnam,1982,16.84
Vietnam,1983,17.95
Vietnam,1984,17.92
Vietnam,1985,18.07
Vietnam,1986,22.29
Vietnam,1987,24.99
Vietnam,1988,21.87
Vietnam,1989,18.61
Vietnam,1990,18.63
Vietnam,1991,18.57
Vietnam,1992,19.67
Vietnam,1993,24.62
Vietnam,1994,27.17
Vietnam,1995,30.85
Vietnam,1996,34.77
Vietnam,1997,40.88
Vietnam,1998,45.77
Vietnam,1999,46.16
Vietnam,2000,51.56
Vietnam,2001,57.46
Vietnam,2002,68.35
Vietnam,2003,72.87
Vietnam,2004,87.02
Vietnam,2005,95.1
Vietnam,2006,99.12
Vietnam,2007,109.37
Vietnam,2008,121.98
Vietnam,2009,137.02
Vietnam,2010,155.37
Vietnam,2011,155.61
Vietnam,2012,152.41
Vietnam,2013,160.07
