country,year,emissions
Italy,1850,0.0
Italy,1851,0.0
Italy,1852,0.0
Italy,1853,0.0
Italy,1854,0.0
Italy,1855,0.0
Italy,1856,0.0
Italy,1857,0.0
Italy,1858,0.0
Italy,1859,0.0
Italy,1860,0.03
Italy,1861,0.67
Italy,1862,1.23
Italy,1863,1.07
Italy,1864,1.6
Italy,1865,1.27
Italy,1866,1.48
Italy,1867,1.47
Italy,1868,1.7
Italy,1869,1.87
Italy,1870,2.68
Italy,1871,2.31
Italy,1872,2.97
Italy,1873,2.77
Italy,1874,3.0
Italy,1875,3.07
Italy,1876,4.11
Italy,1877,3.8
Italy,1878,3.78
Italy,1879,4.35
Italy,1880,5.07
Italy,1881,5.95
Italy,1882,6.27
Italy,1883,6.65
Italy,1884,7.36
Italy,1885,8.38
Italy,1886,8.32
Italy,1887,10.15
Italy,1888,10.9
Italy,1889,11.26
Italy,1890,12.2
Italy,1891,11.0
Italy,1892,10.89
Italy,1893,10.52
Italy,1894,13.06
Italy,1895,12.02
Italy,1896,11.42
Italy,1897,11.92
Italy,1898,12.4
Italy,1899,13.59
Italy,1900,13.91
Italy,1901,13.52
Italy,1902,15.02
Italy,1903,15.32
Italy,1904,16.18
Italy,1905,17.84
Italy,1906,21.09
Italy,1907,22.81
Italy,1908,23.26
Italy,1909,25.71
Italy,1910,25.74
Italy,1911,26.54
Italy,1912,27.85
Italy,1913,29.96
Italy,1914,27.24
Italy,1915,23.78
Italy,1916,23.52
Italy,1917,16.12
Italy,1918,18.98
Italy,1919,18.61
Italy,1920,17.87
Italy,1921,21.88
Italy,1922,25.7
Italy,1923,26.82
Italy,1924,32.18
Italy,1925,30.97
Italy,1926,35.84
Italy,1927,40.39
Italy,1928,38.16
Italy,1929,44.04
Italy,1930,39.56
Italy,1931,34.19
Italy,1932,28.08
Italy,1933,30.48
Italy,1934,39.68
Italy,1935,45.39
Italy,1936,32.0
Italy,1937,45.19
Italy,1938,45.0
Italy,1939,46.14
Italy,1940,49.05
Italy,1941,42.9
Italy,1942,41.9
Italy,1943,7.12
Italy,1944,3.59
Italy,1945,4.35
Italy,1946,22.17
Italy,1947,36.8
Italy,1948,35.54
Italy,1949,39.78
Italy,1950,41.45
Italy,1951,48.84
Italy,1952,50.65
Italy,1953,56.03
Italy,1954,64.98
Italy,1955,73.31
Italy,1956,83.52
Italy,1957,87.13
Italy,1958,87.65
Italy,1959,94.14
Italy,1960,109.27
Italy,1961,124.45
Italy,1962,146.34
Italy,1963,164.65
Italy,1964,175.81
Italy,1965,189.61
Italy,1966,214.07
Italy,1967,234.24
Italy,1968,249.29
Italy,1969,269.79
Italy,1970,296.5
Italy,1971,305.15
Italy,1972,323.1
Italy,1973,346.05
Italy,1974,349.4
Italy,1975,334.0
Italy,1976,359.95
Italy,1977,351.51
Italy,1978,357.2
Italy,1979,373.38
Italy,1980,376.04
Italy,1981,366.54
Italy,1982,360.83
Italy,1983,355.81
Italy,1984,360.7
Italy,1985,360.21
Italy,1986,361.08
Italy,1987,381.16
Italy,1988,385.58
Italy,1989,404.24
Italy,1990,409.22
Italy,1991,408.6
Italy,1992,406.32
Italy,1993,399.57
Italy,1994,394.68
Italy,1995,417.78
Italy,1996,414.65
Italy,1997,417.96
Italy,1998,429.41
Italy,1999,436.19
Italy,2000,439.71
Italy,2001,439.89
Italy,2002,447.85
Italy,2003,466.85
Italy,2004,477.48
Italy,2005,476.39
Italy,2006,472.89
Italy,2007,465.03
Italy,2008,450.18
Italy,2009,401.71
Italy,2010,409.03
Italy,2011,400.51
Italy,2012,379.63
Italy,2013,348.4
