country,year,emissions
India,1850,0.0
India,1851,0.0
India,1852,0.0
India,1853,0.0
India,1854,0.0
India,1855,0.0
India,1856,0.0
India,1857,0.0
India,1858,0.44
India,1859,0.7
India,1860,0.71
India,1861,0.55
India,1862,0.61
India,1863,0.67
India,1864,0.64
India,1865,0.63
India,1866,0.71
India,1867,0.0
India,1868,0.0
India,1869,0.0
India,1870,0.0
India,1871,0.0
India,1872,0.0
India,1873,0.0
India,1874,0.0
India,1875,0.0
India,1876,0.0
India,1877,0.0
India,1878,1.95
India,1879,1.85
India,1880,2.07
India,1881,2.02
India,1882,2.4
India,1883,2.68
India,1884,2.99
India,1885,2.7
India,1886,3.03
India,1887,3.36
India,1888,3.73
India,1889,4.38
India,1890,4.83
India,1891,5.2
India,1892,5.72
India,1893,6.02
India,1894,6.13
India,1895,7.68
India,1896,8.31
India,1897,9.0
India,1898,9.97
India,1899,10.99
India,1900,13.05
India,1901,14.4
India,1902,15.88
India,1903,16.17
India,1904,18.07
India,1905,18.47
India,1906,21.34
India,1907,23.82
India,1908,27.25
India,1909,26.32
India,1910,25.7
India,1911,27.11
India,1912,31.22
India,1913,34.44
India,1914,34.71
India,1915,36.28
India,1916,36.68
India,1917,38.36
India,1918,43.16
India,1919,47.13
India,1920,38.16
India,1921,41.04
India,1922,40.39
India,1923,41.58
India,1924,44.51
India,1925,43.92
India,1926,43.79
India,1927,45.93
India,1928,44.2
India,1929,45.99
India,1930,46.76
India,1931,42.82
India,1932,39.82
India,1933,39.09
India,1934,43.65
India,1935,45.6
India,1936,44.82
India,1937,49.64
India,1938,55.58
India,1939,54.4
India,1940,57.7
India,1941,58.96
India,1942,58.9
India,1943,51.29
India,1944,52.46
India,1945,58.2
India,1946,57.5
India,1947,58.6
India,1948,58.62
India,1949,61.88
India,1950,66.6
India,1951,69.72
India,1952,73.5
India,1953,74.88
India,1954,78.74
India,1955,85.44
India,1956,88.46
India,1957,99.24
India,1958,103.73
India,1959,109.73
India,1960,120.48
India,1961,130.29
India,1962,143.31
India,1963,153.82
India,1964,150.04
India,1965,165.08
India,1966,170.79
India,1967,170.64
India,1968,185.81
India,1969,189.3
India,1970,193.56
India,1971,188.43
India,1972,196.09
India,1973,195.51
India,1974,210.5
India,1975,225.22
India,1976,241.4
India,1977,245.96
India,1978,239.16
India,1979,258.11
India,1980,274.61
India,1981,303.0
India,1982,323.42
India,1983,345.48
India,1984,378.58
India,1985,399.71
India,1986,434.27
India,1987,468.0
India,1988,494.99
India,1989,534.18
India,1990,564.84
India,1991,608.94
India,1992,630.34
India,1993,653.29
India,1994,688.63
India,1995,743.88
India,1996,782.31
India,1997,825.27
India,1998,840.69
India,1999,905.44
India,2000,942.16
India,2001,958.91
India,2002,994.23
India,2003,1017.56
India,2004,1095.02
India,2005,1153.75
India,2006,1232.09
India,2007,1351.13
India,2008,1439.3
India,2009,1617.08
India,2010,1705.69
India,2011,1800.11
India,2012,1925.3
India,2013,1993.52
