country,year,emissions
United States,1850,19.79
United States,1851,24.63
United States,1852,26.79
United States,1853,30.16
United States,1854,33.16
United States,1855,38.16
United States,1856,40.04
United States,1857,41.06
United States,1858,41.65
United States,1859,45.32
United States,1860,47.43
United States,1861,45.68
United States,1862,47.45
United States,1863,54.81
United States,1864,58.66
United States,1865,58.82
United States,1866,59.23
United States,1867,72.86
United States,1868,82.35
United States,1869,93.7
United States,1870,98.62
United States,1871,103.02
United States,1872,126.31
United States,1873,139.51
United States,1874,134.3
United States,1875,135.75
United States,1876,132.82
United States,1877,147.18
United States,1878,143.9
United States,1879,175.47
United States,1880,198.68
United States,1881,210.19
United States,1882,235.39
United States,1883,253.89
United States,1884,267.59
United States,1885,272.16
United States,1886,287.46
United States,1887,307.38
United States,1888,373.87
United States,1889,335.54
United States,1890,401.75
United States,1891,427.42
United States,1892,450.45
United States,1893,454.09
United States,1894,425.05
United States,1895,479.95
United States,1896,480.89
United States,1897,500.29
United States,1898,545.32
United States,1899,625.53
United States,1900,662.74
United States,1901,721.53
United States,1902,764.49
United States,1903,894.4
United States,1904,880.22
United States,1905,984.5
United States,1906,1033.34
United States,1907,1201.81
United States,1908,1050.97
United States,1909,1163.35
United States,1910,1269.23
United States,1911,1256.39
United States,1912,1341.21
United States,1913,1440.11
United States,1914,1315.7
United States,1915,1365.27
United States,1916,1516.26
United States,1917,1668.47
United States,1918,1745.58
United States,1919,1476.95
United States,1920,1736.1
United States,1921,1421.97
United States,1922,1433.32
United States,1923,1894.01
United States,1924,1695.59
United States,1925,1740.89
United States,1926,1888.54
United States,1927,1844.84
United States,1928,1827.79
United States,1929,1960.34
United States,1930,1742.21
United States,1931,1483.08
United States,1932,1256.41
United States,1933,1347.18
United States,1934,1434.39
United States,1935,1490.26
United States,1936,1710.7
United States,1937,1789.56
United States,1938,1513.42
United States,1939,1667.86
United States,1940,1871.49
United States,1941,2039.21
United States,1942,2193.89
United States,1943,2267.18
United States,1944,2440.38
United States,1945,2355.34
United States,1946,2253.03
United States,1947,2480.77
United States,1948,2577.05
United States,1949,2159.99
United States,1950,2492.82
United States,1951,2569.67
United States,1952,2499.4
United States,1953,2562.13
United States,1954,2444.1
United States,1955,2680.08
United States,1956,2806.37
United States,1957,2785.05
United States,1958,2706.83
United States,1959,2792.87
United States,1960,2858.02
United States,1961,2849.95
United States,1962,2961.84
United States,1963,3096.03
United States,1964,3234.92
United States,1965,3370.96
United States,1966,3538.73
United States,1967,3666.3
United States,1968,3800.4
United States,1969,3993.14
United States,1970,4299.11
United States,1971,4324.4
United States,1972,4565.21
United States,1973,4729.64
United States,1974,4576.46
United States,1975,4386.49
United States,1976,4649.52
United States,1977,4816.86
United States,1978,4808.79
United States,1979,4838.18
United States,1980,4636.61
United States,1981,4571.49
United States,1982,4354.74
United States,1983,4331.49
United States,1984,4526.55
United States,1985,4554.66
United States,1986,4519.08
United States,1987,4675.3
United States,1988,4884.75
United States,1989,4947.35
United States,1990,4846.45
United States,1991,4808.84
United States,1992,4881.89
United States,1993,5002.25
United States,1994,5075.76
United States,1995,5128.13
United States,1996,5285.31
United States,1997,5452.91
United States,1998,5463.39
United States,1999,5488.28
United States,2000,5692.33
United States,2001,5655.68
United States,2002,5586.85
United States,2003,5661.88
United States,2004,5742.5
United States,2005,5759.23
United States,2006,5658.62
United States,2007,5742.16
United States,2008,5564.69
United States,2009,5161.43
United States,2010,5389.84
United States,2011,5256.99
United States,2012,5080.52
United States,2013,5156.35
