country,year,emissions
Mauritania,1850,0.0
Mauritania,1851,0.0
Mauritania,1852,0.0
Mauritania,1853,0.0
Mauritania,1854,0.0
Mauritania,1855,0.0
Mauritania,1856,0.0
Mauritania,1857,0.0
Mauritania,1858,0.0
Mauritania,1859,0.0
Mauritania,1860,0.0
Mauritania,1861,0.0
Mauritania,1862,0.0
Mauritania,1863,0.0
Mauritania,1864,0.0
Mauritania,1865,0.0
Mauritania,1866,0.0
Mauritania,1867,0.0
Mauritania,1868,0.0
Mauritania,1869,0.0
Mauritania,1870,0.0
Mauritania,1871,0.0
Mauritania,1872,0.0
Mauritania,1873,0.0
Mauritania,1874,0.0
Mauritania,1875,0.0
Mauritania,1876,0.0
Mauritania,1877,0.0
Mauritania,1878,0.0
Mauritania,1879,0.0
Mauritania,1880,0.0
Mauritania,1881,0.0
Mauritania,1882,0.0
Mauritania,1883,0.0
Mauritania,1884,0.0
Mauritania,1885,0.0
Mauritania,1886,0.0
Mauritania,1887,0.0
Mauritania,1888,0.0
Mauritania,1889,0.0
Mauritania,1890,0.0
Mauritania,1891,0.0
Mauritania,1892,0.0
Mauritania,1893,0.0
Mauritania,1894,0.0
Mauritania,1895,0.0
Mauritania,1896,0.0
Mauritania,1897,0.0
Mauritania,1898,0.0
Mauritania,1899,0.0
Mauritania,1900,0.0
Mauritania,1901,0.0
Mauritania,1902,0.0
Mauritania,1903,0.0
Mauritania,1904,0.0
Mauritania,1905,0.0
Mauritania,1906,0.0
Mauritania,1907,0.0
Mauritania,1908,0.0
Mauritania,1909,0.0
Mauritania,1910,0.0
Mauritania,1911,0.0
Mauritania,1912,0.0
Mauritania,1913,0.0
Mauritania,1914,0.0
Mauritania,1915,0.0
Mauritania,1916,0.0
Mauritania,1917,0.0
Mauritania,1918,0.0
Mauritania,1919,0.0
Mauritania,1920,0.0
Mauritania,1921,0.0
Mauritania,1922,0.0
Mauritania,1923,0.0
Mauritania,1924,0.0
Mauritania,1925,0.0
Mauritania,1926,0.0
Mauritania,1927,0.0
Mauritania,1928,0.0
Mauritania,1929,0.0
Mauritania,1930,0.0
Mauritania,1931,0.0
Mauritania,1932,0.0
Mauritania,1933,0.0
Mauritania,1934,0.0
Mauritania,1935,0.0
Mauritania,1936,0.0
Mauritania,1937,0.0
Mauritania,1938,0.0
Mauritania,1939,0.0
Mauritania,1940,0.0
Mauritania,1941,0.0
Mauritania,1942,0.0
Mauritania,1943,0.0
Mauritania,1944,0.0
Mauritania,1945,0.0
Mauritania,1946,0.0
Mauritania,1947,0.0
Mauritania,1948,0.0
Mauritania,1949,0.0
Mauritania,1950,0.03
Mauritania,1951,0.03
Mauritania,1952,0.03
Mauritania,1953,0.02
Mauritania,1954,0.03
Mauritania,1955,0.03
Mauritania,1956,0.03
Mauritania,1957,0.03
Mauritania,1958,0.0
Mauritania,1959,0.03
Mauritania,1960,0.04
Mauritania,1961,0.05
Mauritania,1962,0.06
Mauritania,1963,0.09
Mauritania,1964,0.12
Mauritania,1965,0.16
Mauritania,1966,0.18
Mauritania,1967,0.2
Mauritania,1968,0.23
Mauritania,1969,0.27
Mauritania,1970,0.43
Mauritania,1971,0.4
Mauritania,1972,0.44
Mauritania,1973,0.47
Mauritania,1974,0.48
Mauritania,1975,0.51
Mauritania,1976,0.52
Mauritania,1977,0.55
Mauritania,1978,0.58
Mauritania,1979,0.6
Mauritania,1980,0.63
Mauritania,1981,0.66
Mauritania,1982,0.88
Mauritania,1983,0.94
Mauritania,1984,0.87
Mauritania,1985,0.66
Mauritania,1986,0.38
Mauritania,1987,3.28
Mauritania,1988,3.23
Mauritania,1989,2.85
Mauritania,1990,0.91
Mauritania,1991,0.94
Mauritania,1992,0.99
Mauritania,1993,1.02
Mauritania,1994,1.19
Mauritania,1995,1.09
Mauritania,1996,1.11
Mauritania,1997,1.12
Mauritania,1998,1.12
Mauritania,1999,1.15
Mauritania,2000,1.17
Mauritania,2001,1.27
Mauritania,2002,1.35
Mauritania,2003,1.39
Mauritania,2004,1.54
Mauritania,2005,1.59
Mauritania,2006,1.61
Mauritania,2007,1.84
Mauritania,2008,1.93
Mauritania,2009,2.12
Mauritania,2010,2.24
Mauritania,2011,2.39
Mauritania,2012,2.65
Mauritania,2013,2.65
