country,year,emissions
Brazil,1850,0.0
Brazil,1851,0.0
Brazil,1852,0.0
Brazil,1853,0.0
Brazil,1854,0.0
Brazil,1855,0.0
Brazil,1856,0.0
Brazil,1857,0.0
Brazil,1858,0.0
Brazil,1859,0.0
Brazil,1860,0.0
Brazil,1861,0.0
Brazil,1862,0.0
Brazil,1863,0.0
Brazil,1864,0.0
Brazil,1865,0.0
Brazil,1866,0.0
Brazil,1867,0.0
Brazil,1868,0.0
Brazil,1869,0.0
Brazil,1870,0.0
Brazil,1871,0.0
Brazil,1872,0.0
Brazil,1873,0.0
Brazil,1874,0.0
Brazil,1875,0.0
Brazil,1876,0.0
Brazil,1877,0.0
Brazil,1878,0.0
Brazil,1879,0.0
Brazil,1880,0.0
Brazil,1881,0.0
Brazil,1882,0.0
Brazil,1883,0.0
Brazil,1884,0.0
Brazil,1885,0.0
Brazil,1886,0.0
Brazil,1887,0.0
Brazil,1888,0.0
Brazil,1889,0.0
Brazil,1890,0.0
Brazil,1891,0.0
Brazil,1892,0.0
Brazil,1893,0.0
Brazil,1894,0.0
Brazil,1895,0.0
Brazil,1896,0.0
Brazil,1897,0.0
Brazil,1898,0.0
Brazil,1899,0.0
Brazil,1900,0.0
Brazil,1901,2.1
Brazil,1902,2.51
Brazil,1903,2.44
Brazil,1904,2.62
Brazil,1905,2.8
Brazil,1906,3.21
Brazil,1907,3.45
Brazil,1908,3.59
Brazil,1909,3.61
Brazil,1910,4.2
Brazil,1911,4.61
Brazil,1912,5.59
Brazil,1913,6.03
Brazil,1914,4.11
Brazil,1915,3.14
Brazil,1916,2.88
Brazil,1917,2.5
Brazil,1918,2.32
Brazil,1919,3.07
Brazil,1920,3.65
Brazil,1921,2.89
Brazil,1922,3.78
Brazil,1923,4.62
Brazil,1924,5.1
Brazil,1925,5.38
Brazil,1926,5.48
Brazil,1927,6.07
Brazil,1928,5.93
Brazil,1929,6.35
Brazil,1930,5.52
Brazil,1931,4.17
Brazil,1932,4.17
Brazil,1933,4.72
Brazil,1934,4.62
Brazil,1935,5.51
Brazil,1936,5.15
Brazil,1937,6.09
Brazil,1938,6.09
Brazil,1939,5.95
Brazil,1940,6.49
Brazil,1941,6.28
Brazil,1942,5.87
Brazil,1943,6.48
Brazil,1944,5.9
Brazil,1945,6.83
Brazil,1946,7.47
Brazil,1947,8.95
Brazil,1948,7.85
Brazil,1949,7.38
Brazil,1950,19.66
Brazil,1951,21.65
Brazil,1952,24.93
Brazil,1953,25.18
Brazil,1954,29.56
Brazil,1955,33.92
Brazil,1956,36.46
Brazil,1957,35.81
Brazil,1958,38.76
Brazil,1959,38.59
Brazil,1960,46.32
Brazil,1961,48.61
Brazil,1962,53.14
Brazil,1963,55.08
Brazil,1964,56.14
Brazil,1965,55.7
Brazil,1966,63.48
Brazil,1967,65.3
Brazil,1968,76.37
Brazil,1969,82.97
Brazil,1970,91.79
Brazil,1971,92.33
Brazil,1972,100.76
Brazil,1973,118.73
Brazil,1974,129.22
Brazil,1975,138.26
Brazil,1976,152.59
Brazil,1977,157.44
Brazil,1978,171.17
Brazil,1979,182.02
Brazil,1980,181.26
Brazil,1981,169.23
Brazil,1982,168.99
Brazil,1983,158.66
Brazil,1984,161.13
Brazil,1985,168.26
Brazil,1986,189.14
Brazil,1987,194.07
Brazil,1988,197.1
Brazil,1989,198.92
Brazil,1990,199.84
Brazil,1991,206.89
Brazil,1992,210.58
Brazil,1993,217.14
Brazil,1994,224.94
Brazil,1995,243.77
Brazil,1996,265.92
Brazil,1997,284.85
Brazil,1998,294.09
Brazil,1999,303.81
Brazil,2000,315.62
Brazil,2001,323.03
Brazil,2002,320.99
Brazil,2003,312.3
Brazil,2004,329.6
Brazil,2005,334.33
Brazil,2006,338.3
Brazil,2007,356.39
Brazil,2008,377.74
Brazil,2009,356.46
Brazil,2010,404.42
Brazil,2011,424.76
Brazil,2012,456.78
Brazil,2013,488.61
