country,year,emissions
Peru,1850,0.0
Peru,1851,0.0
Peru,1852,0.0
Peru,1853,0.0
Peru,1854,0.0
Peru,1855,0.0
Peru,1856,0.0
Peru,1857,0.0
Peru,1858,0.0
Peru,1859,0.0
Peru,1860,0.0
Peru,1861,0.0
Peru,1862,0.0
Peru,1863,0.0
Peru,1864,0.0
Peru,1865,0.0
Peru,1866,0.0
Peru,1867,0.0
Peru,1868,0.0
Peru,1869,0.0
Peru,1870,0.0
Peru,1871,0.0
Peru,1872,0.0
Peru,1873,0.0
Peru,1874,0.0
Peru,1875,0.0
Peru,1876,0.0
Peru,1877,0.0
Peru,1878,0.0
Peru,1879,0.0
Peru,1880,0.0
Peru,1881,0.0
Peru,1882,0.0
Peru,1883,0.0
Peru,1884,0.0
Peru,1885,0.0
Peru,1886,0.01
Peru,1887,0.01
Peru,1888,0.01
Peru,1889,0.01
Peru,1890,0.01
Peru,1891,0.05
Peru,1892,0.07
Peru,1893,0.05
Peru,1894,0.04
Peru,1895,0.04
Peru,1896,0.04
Peru,1897,0.04
Peru,1898,0.09
Peru,1899,0.16
Peru,1900,0.25
Peru,1901,0.24
Peru,1902,0.1
Peru,1903,0.21
Peru,1904,0.28
Peru,1905,0.35
Peru,1906,0.43
Peru,1907,0.8
Peru,1908,1.21
Peru,1909,1.51
Peru,1910,1.33
Peru,1911,1.51
Peru,1912,1.46
Peru,1913,1.57
Peru,1914,1.54
Peru,1915,1.89
Peru,1916,1.96
Peru,1917,2.0
Peru,1918,1.95
Peru,1919,1.98
Peru,1920,2.15
Peru,1921,2.45
Peru,1922,2.95
Peru,1923,2.98
Peru,1924,3.62
Peru,1925,4.79
Peru,1926,4.73
Peru,1927,4.68
Peru,1928,5.38
Peru,1929,7.09
Peru,1930,5.62
Peru,1931,4.5
Peru,1932,4.11
Peru,1933,6.66
Peru,1934,6.75
Peru,1935,7.17
Peru,1936,7.4
Peru,1937,8.8
Peru,1938,8.01
Peru,1939,5.85
Peru,1940,5.3
Peru,1941,5.25
Peru,1942,6.04
Peru,1943,6.57
Peru,1944,6.45
Peru,1945,6.27
Peru,1946,5.77
Peru,1947,5.91
Peru,1948,6.38
Peru,1949,6.63
Peru,1950,4.55
Peru,1951,4.77
Peru,1952,5.19
Peru,1953,5.51
Peru,1954,6.24
Peru,1955,6.13
Peru,1956,6.31
Peru,1957,6.68
Peru,1958,7.38
Peru,1959,7.22
Peru,1960,8.17
Peru,1961,8.64
Peru,1962,9.96
Peru,1963,10.23
Peru,1964,12.26
Peru,1965,11.95
Peru,1966,13.25
Peru,1967,13.64
Peru,1968,14.49
Peru,1969,15.29
Peru,1970,16.15
Peru,1971,16.1
Peru,1972,16.21
Peru,1973,17.43
Peru,1974,18.43
Peru,1975,19.18
Peru,1976,19.49
Peru,1977,19.14
Peru,1978,19.36
Peru,1979,20.38
Peru,1980,21.47
Peru,1981,22.78
Peru,1982,25.91
Peru,1983,22.03
Peru,1984,21.2
Peru,1985,20.68
Peru,1986,21.9
Peru,1987,22.84
Peru,1988,22.95
Peru,1989,20.84
Peru,1990,20.72
Peru,1991,19.84
Peru,1992,20.77
Peru,1993,21.65
Peru,1994,22.51
Peru,1995,25.57
Peru,1996,27.91
Peru,1997,28.15
Peru,1998,26.85
Peru,1999,29.02
Peru,2000,28.61
Peru,2001,26.57
Peru,2002,27.78
Peru,2003,27.19
Peru,2004,31.6
Peru,2005,31.71
Peru,2006,31.5
Peru,2007,34.62
Peru,2008,39.19
Peru,2009,42.44
Peru,2010,45.99
Peru,2011,48.78
Peru,2012,48.48
Peru,2013,50.31
