country,year,emissions
El Salvador,1850,0.0
El Salvador,1851,0.0
El Salvador,1852,0.0
El Salvador,1853,0.0
El Salvador,1854,0.0
El Salvador,1855,0.0
El Salvador,1856,0.0
El Salvador,1857,0.0
El Salvador,1858,0.0
El Salvador,1859,0.0
El Salvador,1860,0.0
El Salvador,1861,0.0
El Salvador,1862,0.0
El Salvador,1863,0.0
El Salvador,1864,0.0
El Salvador,1865,0.0
El Salvador,1866,0.0
El Salvador,1867,0.0
El Salvador,1868,0.0
El Salvador,1869,0.0
El Salvador,1870,0.0
El Salvador,1871,0.0
El Salvador,1872,0.0
El Salvador,1873,0.0
El Salvador,1874,0.0
El Salvador,1875,0.0
El Salvador,1876,0.0
El Salvador,1877,0.0
El Salvador,1878,0.0
El Salvador,1879,0.0
El Salvador,1880,0.0
El Salvador,1881,0.0
El Salvador,1882,0.0
El Salvador,1883,0.0
El Salvador,1884,0.0
El Salvador,1885,0.0
El Salvador,1886,0.0
El Salvador,1887,0.0
El Salvador,1888,0.0
El Salvador,1889,0.0
El Salvador,1890,0.0
El Salvador,1891,0.0
El Salvador,1892,0.0
El Salvador,1893,0.0
El Salvador,1894,0.0
El Salvador,1895,0.0
El Salvador,1896,0.0
El Salvador,1897,0.0
El Salvador,1898,0.0
El Salvador,1899,0.0
El Salvador,1900,0.0
El Salvador,1901,0.0
El Salvador,1902,0.0
El Salvador,1903,0.0
El Salvador,1904,0.0
El Salvador,1905,0.0
El Salvador,1906,0.0
El Salvador,1907,0.0
El Salvador,1908,0.0
El Salvador,1909,0.0
El Salvador,1910,0.0
El Salvador,1911,0.0
El Salvador,1912,0.0
El Salvador,1913,0.0
El Salvador,1914,0.0
El Salvador,1915,0.0
El Salvador,1916,0.0
El Salvador,1917,0.0
El Salvador,1918,0.0
El Salvador,1919,0.0
El Salvador,1920,0.0
El Salvador,1921,0.0
El Salvador,1922,0.0
El Salvador,1923,0.0
El Salvador,1924,0.0
El Salvador,1925,0.0
El Salvador,1926,0.0
El Salvador,1927,0.0
El Salvador,1928,0.0
El Salvador,1929,0.0
El Salvador,1930,0.0
El Salvador,1931,0.0
El Salvador,1932,0.0
El Salvador,1933,0.0
El Salvador,1934,0.0
El Salvador,1935,0.0
El Salvador,1936,0.0
El Salvador,1937,0.0
El Salvador,1938,0.0
El Salvador,1939,0.0
El Salvador,1940,0.0
El Salvador,1941,0.0
El Salvador,1942,0.0
El Salvador,1943,0.0
El Salvador,1944,0.0
El Salvador,1945,0.0
El Salvador,1946,0.0
El Salvador,1947,0.0
El Salvador,1948,0.0
El Salvador,1949,0.0
El Salvador,1950,0.27
El Salvador,1951,0.32
El Salvador,1952,0.39
El Salvador,1953,0.42
El Salvador,1954,0.47
El Salvador,1955,0.46
El Salvador,1956,0.53
El Salvador,1957,0.6
El Salvador,1958,0.6
El Salvador,1959,0.6
El Salvador,1960,0.62
El Salvador,1961,0.58
El Salvador,1962,0.65
El Salvador,1963,1.12
El Salvador,1964,1.23
El Salvador,1965,1.04
El Salvador,1966,1.3
El Salvador,1967,1.16
El Salvador,1968,1.26
El Salvador,1969,1.19
El Salvador,1970,1.43
El Salvador,1971,1.39
El Salvador,1972,1.63
El Salvador,1973,1.8
El Salvador,1974,1.84
El Salvador,1975,2.08
El Salvador,1976,2.11
El Salvador,1977,2.2
El Salvador,1978,2.25
El Salvador,1979,2.23
El Salvador,1980,1.86
El Salvador,1981,1.73
El Salvador,1982,1.69
El Salvador,1983,1.71
El Salvador,1984,1.72
El Salvador,1985,1.86
El Salvador,1986,1.84
El Salvador,1987,2.3
El Salvador,1988,2.4
El Salvador,1989,2.36
El Salvador,1990,2.43
El Salvador,1991,3.11
El Salvador,1992,3.38
El Salvador,1993,3.98
El Salvador,1994,4.52
El Salvador,1995,5.01
El Salvador,1996,4.45
El Salvador,1997,5.38
El Salvador,1998,5.74
El Salvador,1999,5.67
El Salvador,2000,5.7
El Salvador,2001,6.1
El Salvador,2002,6.19
El Salvador,2003,6.6
El Salvador,2004,6.56
El Salvador,2005,6.81
El Salvador,2006,7.17
El Salvador,2007,7.57
El Salvador,2008,6.79
El Salvador,2009,6.69
El Salvador,2010,6.46
El Salvador,2011,6.67
El Salvador,2012,6.71
El Salvador,2013,6.43
